IS_CUSTOMER_TS,ACTIONS_CRM_CONTACTS,ACTIONS_CRM_COMPANIES,ACTIONS_CRM_DEALS,ACTIONS_EMAIL,USERS_CRM_CONTACTS,USERS_CRM_COMPANIES,USERS_CRM_DEALS,USERS_EMAIL,ALEXA_RANK_final,Employee_Range_Final,Industry_final
N,1.5454545454545454,0.2727272727272727,0.2727272727272727,0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0,16000001,2 to 5,
N,4.533333333333333,4.333333333333333,0.9333333333333333,0,0.8666666666666667,0.8666666666666667,0.5333333333333333,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,3,0.6666666666666666,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,16000001,1,
N,2.7142857142857144,0.39285714285714285,2.7857142857142856,0.07142857142857142,0.8928571428571429,0.2857142857142857,0.25,0.07142857142857142,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,1477182,201 to 1000,Other
N,2,0,1,0,1,0,1,0,16000001,2 to 5,
N,1,0,0,0,1,0,0,0,16000001,26 to 50,REAL_ESTATE
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,1,0,0,0,1,0,0,0,5033807,6 to 10,
N,1.25,0.25,1.5,0,0.25,0.25,0.25,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,137472,201 to 1000,CONSUMER_SERVICES
N,0,0,0,0,0,0,0,0,137472,201 to 1000,CONSUMER_SERVICES
N,1,2,0,0,1,1,0,0,5073802,6 to 10,SPORTS
N,0,0,0,0,0,0,0,0,566333,11 to 25,
N,1,0,0,0,0.5,0,0,0,16000001,1,
N,122.77272727272727,70.84848484848484,9.727272727272727,0.15151515151515152,2.590909090909091,2.272727272727273,0.8333333333333334,0.030303030303030304,25138,201 to 1000,PUBLISHING
N,5.666666666666667,0,0,0,1.3333333333333333,0,0,0,16000001,2 to 5,
N,1.6785714285714286,0,0.10714285714285714,0,0.6428571428571429,0,0.07142857142857142,0,16000001,26 to 50,
N,0.3125,0.125,0,0,0.1875,0.0625,0,0,16000001,6 to 10,
N,2,0,0,0,1,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,4358747,201 to 1000,
N,0,0,0,0,0,0,0,0,10180688,26 to 50,
N,1,0,0,0,1,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0.75,0,0,0,0.5,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,779363,2 to 5,RETAIL
N,0,0,0,0,0,0,0,0,517,201 to 1000,Technology - Software
N,4.142857142857143,17.285714285714285,0,0,0.42857142857142855,0.8571428571428571,0,0,16000001,6 to 10,
N,0.5,0,0,0,0.5,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0.5,0,0,0,0.5,0,0,0,16000001,2 to 5,
N,167.35714285714286,183.01785714285714,0.08928571428571429,0.03571428571428571,1.6964285714285714,1.3035714285714286,0.017857142857142856,0.017857142857142856,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,3478818,1,
N,1,0,0,0,1,0,0,0,6634265,26 to 50,
N,3,0,0,0,1,0,0,0,16000001,,
N,6,0,0,0,1,0,0,0,16000001,1,
N,0.25,0,0,0,0.25,0,0,0,4288524,6 to 10,
N,52.078947368421055,8.986842105263158,10.644736842105264,0,2.3552631578947367,1.1973684210526316,2.039473684210526,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0.25,0,0.25,0,0.25,0,0.25,0,16000001,51 to 200,
N,4.433333333333334,0.1,5.733333333333333,0,0.7666666666666667,0.1,0.6666666666666666,0,16000001,1,
N,1,0,0,0,1,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,28605,26 to 50,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,1,0,0,0,1,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,2189446,26 to 50,EDUCATION_MANAGEMENT
N,0,0,0,0,0,0,0,0,1639365,11 to 25,
N,0,0,1,0,0,0,0.5,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,,
N,0.5,0,0,0,0.5,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,2269063,201 to 1000,INFORMATION_TECHNOLOGY_AND_SERVICES
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,6610,201 to 1000,HIGHER_EDUCATION
N,3.5,3,0.5,0,1,1,0.5,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,6555,"10,001 or more",Consulting/Advisory
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,1,0,0,0,1,0,0,0,2737115,6 to 10,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,51 to 200,
N,6,0,0,0,1,0,0,0,16000001,1,
N,1,0,0,0,1,0,0,0,16000001,6 to 10,MANAGEMENT_CONSULTING
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,1218330,6 to 10,
N,0,0,0,0,0,0,0,0,40223,51 to 200,
N,0,0,0,0,0,0,0,0,1840438,6 to 10,
N,0,0,0,0,0,0,0,0,6965531,6 to 10,
N,0,0,0.5,0,0,0,0.5,0,24899,1001 to 10000,HIGHER_EDUCATION
N,19.833333333333332,10.444444444444445,1.6666666666666667,0,2.0555555555555554,1.1111111111111112,0.5555555555555556,0,16000001,2 to 5,
N,6,1.5,1,0,1,1,1,0,1842857,11 to 25,Advertising & Marketing Services
N,4,0,0,0,1,0,0,0,16000001,1,
N,2,0,0,0,1,0,0,0,16000001,201 to 1000,REAL_ESTATE
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,1821308,6 to 10,
N,0.2,0,5.4,0,0.2,0,1.2,0,16000001,26 to 50,
N,2.625,0,0,0,0.375,0,0,0,16000001,6 to 10,COMPUTER_NETWORKING
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,82,201 to 1000,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,3664216,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,1,0,0,0,1,0,0,0,2298609,6 to 10,
N,0.25,0,0,0,0.25,0,0,0,14107,1001 to 10000,HIGHER_EDUCATION
N,0,0,0,0,0,0,0,0,16000001,51 to 200,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,2.5,0,0,0,1,16000001,2 to 5,MARKETING_AND_ADVERTISING
N,1,0.4,0.8,0,0.8,0.2,0.4,0,16000001,2 to 5,
N,2.375,0,0,0.125,0.5,0,0,0.125,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,41044,1001 to 10000,HIGHER_EDUCATION
N,55.916666666666664,93.58333333333333,49.25,0,1.8333333333333333,1.6666666666666667,1.6666666666666667,0,4110064,26 to 50,
N,0,0,0,0,0,0,0,0,424807,201 to 1000,Non-Profit/Educational Institution
N,0,0,0,0,0,0,0,0,16000001,1,
N,3.6666666666666665,1.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0,0,6739821,6 to 10,ARCHITECTURE_PLANNING
N,0,0,0,0,0,0,0,0,804704,6 to 10,
N,0.5,0,0,0,0.5,0,0,0,1168040,6 to 10,WHOLESALE
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0.7777777777777778,12,0,0,0.2222222222222222,1,0,0,7428181,6 to 10,INTERNATIONAL_TRADE_AND_DEVELOPMENT
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,4726617,26 to 50,LAW_PRACTICE
N,2.3333333333333335,2.6666666666666665,2,0,1.3333333333333333,0.6666666666666666,1,0,16000001,2 to 5,
N,0.5714285714285714,0,0.047619047619047616,0,0.2857142857142857,0,0.047619047619047616,0,2803577,6 to 10,
N,2.5,0,0,0,0.5,0,0,0,16000001,1,
N,0.25,0,0,0,0.25,0,0,0,16000001,6 to 10,COMPUTER_SOFTWARE
N,10,5.2,13,0,1.2,1.4,1.2,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,6968662,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0.42857142857142855,34,11.80952380952381,0,0.19047619047619047,1.2380952380952381,1.0476190476190477,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,51 to 200,HEALTH_WELLNESS_AND_FITNESS
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,6828140,6 to 10,
N,0.6666666666666666,0,0,0,0.06666666666666667,0,0,0,16000001,6 to 10,
N,60.47142857142857,1.542857142857143,23.34285714285714,4.7,3.757142857142857,0.8285714285714286,3.257142857142857,1.2,16000001,26 to 50,COMPUTER_SOFTWARE
N,3.5625,0.9375,0,0,0.4375,0.1875,0,0,16000001,2 to 5,
N,2,0,0.6,0.6,0.6,0,0.2,0.6,427490,51 to 200,
N,13.428571428571429,0,76.47619047619048,0,1.4761904761904763,0,2.380952380952381,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,1723600,201 to 1000,FOOD_BEVERAGES
N,2,0,0,0,1,0,0,0,1229849,51 to 200,
N,0.6666666666666666,0,0,0.2222222222222222,0.4444444444444444,0,0,0.2222222222222222,16000001,11 to 25,"Building, Construction And Architecture"
N,0,0,0,0,0,0,0,0,698470,6 to 10,REAL_ESTATE
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,4423622,26 to 50,Manufacturing
N,22.25,17.875,0.125,0,1.25,1.3125,0.0625,0,10667706,6 to 10,
N,0,0,2,0,0,0,0.6666666666666666,0,3271286,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,1,
N,11.4,0,0,0,0.4,0,0,0,16000001,1,
N,5,0,0,0,1,0,0,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,COMPUTER_SOFTWARE
N,1,0,0,0,1,0,0,0,16000001,1,
N,19.166666666666668,0.4166666666666667,0.08333333333333333,0,1.25,0.3333333333333333,0.08333333333333333,0,4547312,2 to 5,
N,0.4666666666666667,0.06666666666666667,0.06666666666666667,0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0,16000001,2 to 5,PRINTING
N,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,627737,51 to 200,ELECTRICAL_ELECTRONIC_MANUFACTURING
N,2,0,0,0,0.6666666666666666,0,0,0,16000001,,
N,2.3333333333333335,0,0,0,0.3333333333333333,0,0,0,16000001,26 to 50,
N,0.25,0.75,0,0,0.25,0.5,0,0,16000001,11 to 25,PRINTING
N,0,0,0,0,0,0,0,0,1424654,51 to 200,REAL_ESTATE
N,10,9.6,0,0,0.8,0.8,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,15,4,0,0,1,1,0,0,16000001,6 to 10,INFORMATION_TECHNOLOGY_AND_SERVICES
N,0,0,0,0,0,0,0,0,9667444,6 to 10,
N,1,0,0,0,1,0,0,0,2492,51 to 200,
N,0,0,0,0,0,0,0,0,55741,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,334987,1001 to 10000,COSMETICS
N,0,0,0,0,0,0,0,0,8547518,6 to 10,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,5843389,2 to 5,
N,5.75,21.0625,0.0625,0,0.8125,0.9375,0.0625,0,1045803,51 to 200,TRANSPORTATION_TRUCKING_RAILROAD
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,248455,51 to 200,
N,0,0,0,0,0,0,0,0,16000001,201 to 1000,
N,1,3,2,0,1,1,1,0,16000001,11 to 25,
N,6.916666666666667,7.666666666666667,0.08333333333333333,0,0.9166666666666666,0.8333333333333334,0.08333333333333333,0,16000001,6 to 10,
N,0.4,0,0,0,0.2,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,201 to 1000,OIL_ENERGY
N,0,0,0,0,0,0,0,0,16000001,26 to 50,Technology - Software
N,0,0,0,0,0,0,0,0,16000001,26 to 50,PRINTING
N,2,0,0,0,1,0,0,0,7520622,11 to 25,
N,2.1666666666666665,1.8333333333333333,0.16666666666666666,0,0.6666666666666666,0.5,0.08333333333333333,0,2046692,6 to 10,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,16000001,,
N,1,0,0,0,1,0,0,0,16000001,11 to 25,
N,1.5,0,0.5,0,1,0,0.5,0,6810232,6 to 10,
N,1,0,0,0,1,0,0,0,16000001,1,
N,5.666666666666667,0,0,0,0.3333333333333333,0,0,0,30684,1001 to 10000,Non-Profit/Educational Institution
N,0,0,0,0,0,0,0,0,30684,1001 to 10000,Non-Profit/Educational Institution
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,7387809,1,
N,0,0,0,0,0,0,0,0,251,51 to 200,Business Services - General
N,0,0,0,0,0,0,0,0,251,51 to 200,Business Services - General
N,0,0,0,0,0,0,0,0,1870823,26 to 50,AIRLINES_AVIATION
N,1.131578947368421,0,0,0.10526315789473684,0.3157894736842105,0,0,0.02631578947368421,16000001,51 to 200,
N,40.625,15.625,0,0,3.125,2,0,0,4024257,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,6131,26 to 50,
N,0,0,0,0,0,0,0,0,6131,26 to 50,
N,1,0,0,0,1,0,0,0,16000001,,
N,8,9,2,0,1,1,1,0,1616753,6 to 10,RETAIL
N,15.090909090909092,0,0,0,0.7272727272727273,0,0,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,2142188,26 to 50,Marketing Services
N,39.01428571428571,0.6428571428571429,18.942857142857143,0,2.6,0.32857142857142857,1.5142857142857142,0,6122014,51 to 200,
N,0,0,0,0,0,0,0,0,1149154,26 to 50,
N,1.25,0.75,0,0,0.25,0.25,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,497053,201 to 1000,Non-Profit/Educational Institution
N,0,0,0,0,0,0,0,0,16000001,1,
N,4,2,0,0,1,1,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,3547762,51 to 200,INFORMATION_TECHNOLOGY_AND_SERVICES
N,3.4615384615384617,1.7692307692307692,2.923076923076923,0,0.38461538461538464,0.3076923076923077,0.34615384615384615,0,16000001,51 to 200,
N,5.571428571428571,0.21428571428571427,0.35714285714285715,0,0.5,0.14285714285714285,0.14285714285714285,0,16000001,51 to 200,CONSUMER_ELECTRONICS
N,0,0,0,0,0,0,0,0,16000001,6 to 10,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,16000001,1,
N,0.1,0,1.3,0,0.1,0,0.2,0,1457227,6 to 10,
N,0,0,0,0,0,0,0,0,11951,2 to 5,
N,0,0,0,0,0,0,0,0,5861796,,
N,0,0,0,0,0,0,0,0,,201 to 1000,Consulting/Advisory
N,0,0,0,0,0,0,0,0,111499,201 to 1000,HIGHER_EDUCATION
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,438586,1001 to 10000,HIGHER_EDUCATION
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,1,
N,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,0.3333333333333333,16000001,2 to 5,
N,2,2,0,0,1,1,0,0,2918086,1,
N,0.6666666666666666,0,0,0,0.3333333333333333,0,0,0,2163685,11 to 25,DESIGN
N,0,0,0,0,0,0,0,0,268491,51 to 200,MARKETING_AND_ADVERTISING
N,0,0,0,0,0,0,0,0,3022506,2 to 5,
N,0,0,0,0,0,0,0,0,8056166,201 to 1000,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,2.642857142857143,1,0,0,0.6428571428571429,0.42857142857142855,0,0,16000001,1,
N,2.076923076923077,5.6923076923076925,3.8461538461538463,0.5384615384615384,0.5384615384615384,0.23076923076923078,0.46153846153846156,0.38461538461538464,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,2004652,6 to 10,
N,0,0,0,0,0,0,0,0,95935,26 to 50,INFORMATION_TECHNOLOGY_AND_SERVICES
N,0,0,0,0,0,0,0,0,16000001,1001 to 10000,Non-Profit/Educational Institution
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,10611777,2 to 5,HIGHER_EDUCATION
N,0,0,0,0,0,0,0,0,1307956,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,1,0,0,0,0.3333333333333333,0,0,0,899569,6 to 10,
N,0,0,0,0,0,0,0,0,779614,2 to 5,
N,3.5,0,0,0,0.8333333333333334,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,201 to 1000,
N,0,0,0,0,0,0,0,0,2751590,51 to 200,HOSPITALITY
N,0,0,0,0,0,0,0,0,7386372,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,219029,26 to 50,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,16000001,51 to 200,INDIVIDUAL_FAMILY_SERVICES
N,0,0,0,0,0,0,0,0,2359183,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,1,
N,2,0,0,0,1,0,0,0,872302,11 to 25,Technology - Software
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,7283027,201 to 1000,
N,0,0,0,0,0,0,0,0,16000001,51 to 200,
N,0,0,0,0,0,0,0,0,4131974,201 to 1000,LEISURE_TRAVEL_TOURISM
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,36.916666666666664,1,1.0833333333333333,0,1.3333333333333333,0.3333333333333333,0.25,0,16000001,6 to 10,MANAGEMENT_CONSULTING
N,0,0,0,0,0,0,0,0,16000001,1001 to 10000,
N,0,0,0,0,0,0,0,0,316345,51 to 200,
N,5,0,0,0,1,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,1001 to 10000,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,CONSTRUCTION
N,0,0,0,0,0,0,0,0,5493244,11 to 25,Non Profit
N,0,0,0,0,0,0,0,0,16000001,26 to 50,HOSPITALITY
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,125722,1001 to 10000,PHARMACEUTICALS
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0.6,0.8,0,0,0.4,0.4,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,2,0,0,0,1,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,1,0,0,0,1,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,ACCOUNTING
N,0.2,0.1,0.1,0,0.1,0.1,0.1,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,136881,6 to 10,
N,0,0,0,0,0,0,0,0,6595,51 to 200,ENTERTAINMENT
N,0.21052631578947367,0,0,0,0.10526315789473684,0,0,0,16000001,6 to 10,PRINTING
N,0,0,1,0,0,0,1,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,193458,201 to 1000,Technology - Software
N,2,0,0,0,1,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,8316345,6 to 10,ACCOUNTING
N,1,0,0,0,1,0,0,0,1482943,26 to 50,
N,1,0,0,0,1,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,MANAGEMENT_CONSULTING
N,0,0,0,0,0,0,0,0,16000001,6 to 10,Technology - Hardware and Equipment
N,45.955555555555556,40.044444444444444,4.044444444444444,0,1.3111111111111111,1.2444444444444445,0.7333333333333333,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,150052,201 to 1000,HIGHER_EDUCATION
N,0.3333333333333333,0,0,0,0.16666666666666666,0,0,0,150052,201 to 1000,HIGHER_EDUCATION
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,578396,51 to 200,MARKETING_AND_ADVERTISING
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,0,11,1.3333333333333333,0,0,0.6666666666666666,0.16666666666666666,0,13042,1001 to 10000,LEISURE_TRAVEL_TOURISM
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,1,0,0,0,1,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,1,
N,8.5,0.7727272727272727,0,0,0.7727272727272727,0.22727272727272727,0,0,16000001,1001 to 10000,
N,6.333333333333333,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.3333333333333333,0.3333333333333333,16000001,2 to 5,
N,1.3333333333333333,0,0,0,0.3333333333333333,0,0,0,16000001,2 to 5,PHOTOGRAPHY
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,4.411764705882353,0.29411764705882354,2.176470588235294,0,1.0588235294117647,0.23529411764705882,0.5294117647058824,0,16000001,26 to 50,PUBLIC_RELATIONS_AND_COMMUNICATIONS
N,0,0,0,0,0,0,0,0,,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,Marketing Services
N,0,0,0,0,0,0,0,0,16000001,1,
N,14.17741935483871,0,0,0,1.0483870967741935,0,0,0,1589078,6 to 10,
N,1,0,0,0,1,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,,1001 to 10000,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,,1001 to 10000,COMPUTER_SOFTWARE
N,11.5,0.5,0.5,0,1,0.5,0.5,0,16000001,1,
N,0.5,0,0,0,0.5,0,0,0,16000001,2 to 5,
N,2,0,0,0,1,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,54411,11 to 25,PUBLISHING
N,0,0,0,0,0,0,0,0,495620,201 to 1000,ELECTRICAL_ELECTRONIC_MANUFACTURING
N,19,26.90909090909091,1.1818181818181819,0,1.9090909090909092,2,0.2727272727272727,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,2.236842105263158,0.02631578947368421,0.3684210526315789,0,0.39473684210526316,0.02631578947368421,0.18421052631578946,0,10261043,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,195319,1001 to 10000,Manufacturing
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,6308472,26 to 50,
N,0,0,0,0,0,0,0,0,32796,1001 to 10000,CONSUMER_ELECTRONICS
N,0,0,0,0,0,0,0,0,18858,26 to 50,Healthcare
N,0.625,0,0,0,0.25,0,0,0,12581,51 to 200,
N,0,0,0,0,0,0,0,0,329501,201 to 1000,ENTERTAINMENT
N,0.75,0,0,0.125,0.5,0,0,0.125,16000001,51 to 200,INFORMATION_TECHNOLOGY_AND_SERVICES
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,1,0,0,0,1,0,0,0,16000001,6 to 10,
N,1.5,0,0,0,1,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,1.5714285714285714,0.5,0,0,0.6428571428571429,0.07142857142857142,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,2354504,2 to 5,
N,7.352941176470588,0.47058823529411764,1.4705882352941178,0,1,0.23529411764705882,0.35294117647058826,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,51 to 200,
N,2,0,0,0,1,0,0,0,,1001 to 10000,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,16000001,26 to 50,
N,0.2,0,0,0,0.2,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,MEDIA_PRODUCTION
N,1,0,0,0,0.75,0,0,0,16000001,6 to 10,FINANCIAL_SERVICES
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,253,2 to 5,
N,0,0,0,0,0,0,0,0,253,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,1,
N,4,0,0,0,1,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,3069113,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,,
N,1.1666666666666667,0,0,0,0.3333333333333333,0,0,0,2679207,6 to 10,
N,0,0,0,0,0,0,0,0,382736,1001 to 10000,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,179,2 to 5,Finance and Insurance
N,38,0,0,0,1,0,0,0,16000001,,
N,1,0,0,0,1,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,55696,1001 to 10000,Non-Profit/Educational Institution
N,7.183333333333334,0.8833333333333333,7.05,0.4,0.7166666666666667,0.13333333333333333,0.43333333333333335,0.08333333333333333,16000001,2 to 5,
N,3,0,0,0,1,0,0,0,16000001,2 to 5,
N,14.25,0,0,0,0.75,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,453407,6 to 10,CONSTRUCTION
N,89.18181818181819,7.333333333333333,8.393939393939394,0,1.8181818181818181,0.7575757575757576,1.2121212121212122,0,16000001,2 to 5,
N,2,0,0,0,1,0,0,0,16000001,2 to 5,
N,0.4444444444444444,0,0,0,0.4444444444444444,0,0,0,8911579,,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,PUBLIC_RELATIONS_AND_COMMUNICATIONS
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,71490,1001 to 10000,
N,4.8,0,0,0,0.6,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,,1,
N,0,0,0,0,0,0,0,0,16000001,26 to 50,
